V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20
0,57057;0,06312;0,0664;0,09846;0,0984;0,58119;0,55194;0,42122;0,39274;0,50886;0,51052;0,38060;0,38705;0,57692;0,56862;0,58713;0,58886;0,57086;0,57177;0
0,56749;0,06536;0,0631;0,09218;0,0985;0,57853;0,58119;0,42401;0,42122;0,50546;0,50886;0,38026;0,38060;0,56822;0,57692;0,58488;0,58713;0,57027;0,57086;0
0,56786;0,06584;0,0654;0,08262;0,0922;0,54664;0,57853;0,36928;0,42401;0,51520;0,50546;0,39467;0,38026;0,55670;0,56822;0,58271;0,58488;0,57017;0,57027;0
0,56897;0,02081;0,0658;0,07385;0,0826;0,59317;0,54664;0,41646;0,36928;0,53045;0,51520;0,41381;0,39467;0,58790;0,55670;0,58086;0,58271;0,56786;0,57017;0
0,56737;0,01017;0,0208;0,07013;0,0739;0,57222;0,59317;0,38638;0,41646;0,53638;0,53045;0,42063;0,41381;0,57558;0,58790;0,57932;0,58086;0,56845;0,56786;0
0,56700;0,00342;0,0102;0,06840;0,0701;0,57953;0,57222;0,39235;0,38638;0,54211;0,53638;0,42079;0,42063;0,57933;0,57558;0,57801;0,57932;0,56774;0,56845;0
0,56688;0,00451;0,0034;0,06761;0,0684;0,57820;0,57953;0,41067;0,39235;0,54742;0,54211;0,44468;0,42079;0,57665;0,57933;0,57687;0,57801;0,56761;0,56774;0
0,56848;0,00548;0,0045;0,06680;0,0676;0,57953;0,57820;0,38359;0,41067;0,54190;0,54742;0,45278;0,44468;0,57933;0,57665;0,57598;0,57687;0,56774;0,56761;0
0,57697;0,04428;0,0055;0,06103;0,0668;0,60681;0,57953;0,41247;0,38359;0,55147;0,54190;0,45962;0,45278;0,60343;0,57933;0,57527;0,57598;0,56934;0,56774;0
0,58066;0,06815;0,0443;0,05221;0,0610;0,61778;0,60681;0,41466;0,41247;0,56910;0,55147;0,49479;0,45962;0,62164;0,60343;0,57460;0,57527;0,57199;0,56934;0
0,58472;0,08325;0,0681;0,05035;0,0522;0,62909;0,61778;0,42223;0,41466;0,57803;0,56910;0,47269;0,49479;0,63302;0,62164;0,57446;0,57460;0,57554;0,57199;0
0,57967;0,06432;0,0832;0,04685;0,0503;0,61113;0,62909;0,41067;0,42223;0,56570;0,57803;0,46486;0,47269;0,61374;0,63302;0,57412;0,57446;0,57810;0,57554;0
0,58103;0,02685;0,0643;0,04174;0,0468;0,59183;0,61113;0,38280;0,41067;0,56698;0,56570;0,46405;0,46486;0,58870;0,61374;0,57375;0,57412;0,58061;0,57810;0
0,58459;0,02182;0,0268;0,03768;0,0417;0,59149;0,59183;0,37603;0,38280;0,59016;0,56698;0,49079;0,46405;0,58549;0,58870;0,57352;0,57375;0,58213;0,58061;0
0,58103;0,02122;0,0218;0,03846;0,0377;0,57090;0,59149;0,35696;0,37603;0,59122;0,59016;0,50156;0,49079;0,57826;0,58549;0,57361;0,57352;0,58221;0,58213;0
0,58509;0,02241;0,0212;0,04261;0,0385;0,59548;0,57090;0,38240;0,35696;0,60634;0,59122;0,51464;0,50156;0,59272;0,57826;0,57410;0,57361;0,58228;0,58221;0
0,59358;0,05369;0,0224;0,05273;0,0426;0,61475;0,59548;0,40548;0,38240;0,62465;0,60634;0,52936;0,51464;0,60878;0,59272;0,57526;0,57410;0,58506;0,58228;0
0,59788;0,07528;0,0537;0,06365;0,0527;0,61674;0,61475;0,40687;0,40548;0,61100;0,62465;0,50026;0,52936;0,62351;0,60878;0,57674;0,57526;0,58843;0,58506;0
0,58521;0,07436;0,0753;0,06500;0,0636;0,59216;0,61674;0,40449;0,40687;0,61700;0,61100;0,52643;0,50026;0,60396;0,62351;0,57697;0,57674;0,58856;0,58843;0
0,56823;0,12519;0,0744;0,06302;0,0650;0,53535;0,59216;0,35577;0,40449;0,57696;0,61700;0,49699;0,52643;0,53515;0,60396;0,57716;0,57697;0,58600;0,58856;0
0,56331;0,17035;0,1252;0,06652;0,0630;0,49920;0,53535;0,32264;0,35577;0,57377;0,57696;0,49715;0,49699;0,48280;0,53515;0,57680;0,57716;0,58164;0,58600;0
0,57783;0,15281;0,1704;0,06435;0,0665;0,52677;0,49920;0,33794;0,32264;0,59825;0,57377;0,50845;0,49715;0,51346;0,48280;0,57732;0,57680;0,57849;0,58164;0
0,56971;0,09420;0,1528;0,06359;0,0644;0,53901;0,52677;0,35995;0,33794;0,58229;0,59825;0,48446;0,50845;0,55764;0,51346;0,57741;0,57732;0,57286;0,57849;0
0,56786;0,05553;0,0942;0,06407;0,0636;0,57986;0,53901;0,41844;0,35995;0,58186;0,58229;0,47958;0,48446;0,58709;0,55764;0,57735;0,57741;0,56939;0,57286;0
0,57881;0,07118;0,0555;0,06151;0,0641;0,62278;0,57986;0,46591;0,41844;0,60145;0,58186;0,49019;0,47958;0,60383;0,58709;0,57793;0,57735;0,57150;0,56939;0
0,58103;0,06218;0,0712;0,05847;0,0615;0,58950;0,62278;0,42937;0,46591;0,60549;0,60145;0,48922;0,49019;0,59780;0,60383;0,57863;0,57793;0,57505;0,57150;0
0,57721;0,06141;0,0622;0,05473;0,0585;0,60115;0,58950;0,42900;0,42937;0,59612;0,60549;0,48627;0,48922;0,61159;0,59780;0,57914;0,57863;0,57492;0,57505;0
0,57537;0,05256;0,0614;0,05191;0,0547;0,60115;0,60115;0,40450;0,42900;0,57824;0,59612;0,46522;0,48627;0,59553;0,61159;0,57949;0,57914;0,57606;0,57492;0
0,57660;0,01990;0,0526;0,05197;0,0519;0,57488;0,60115;0,36311;0,40450;0,57399;0,57824;0,44845;0,46522;0,56996;0,59553;0,57947;0,57949;0,57780;0,57606;0
0,57660;0,01954;0,0199;0,05214;0,0520;0,56890;0,57488;0,37942;0,36311;0,56698;0,57399;0,43625;0,44845;0,57063;0,56996;0,57927;0,57947;0,57736;0,57780;0
0,57217;0,01804;0,0195;0,05250;0,0521;0,56723;0,56890;0,37146;0,37942;0,56803;0,56698;0,44650;0,43625;0,57129;0,57063;0,57864;0,57927;0,57559;0,57736;0
0,57069;0,02583;0,0180;0,05410;0,0525;0,56823;0,56723;0,37206;0,37146;0,56314;0,56803;0,44177;0,44650;0,56594;0,57129;0,57819;0,57864;0,57428;0,57559;0
0,56737;0,04039;0,0258;0,05678;0,0541;0,55593;0,56823;0,38041;0,37206;0,55124;0,56314;0,41494;0,44177;0,55442;0,56594;0,57751;0,57819;0,57268;0,57428;0
0,56712;0,03954;0,0404;0,05790;0,0568;0,55527;0,55593;0,38359;0,38041;0,55698;0,55124;0,41852;0,41494;0,55509;0,55442;0,57663;0,57751;0,57079;0,57268;0
0,56737;0,02153;0,0395;0,05937;0,0579;0,56789;0,55527;0,39215;0,38359;0,55039;0,55698;0,40194;0,41852;0,56661;0,55509;0,57595;0,57663;0,56894;0,57079;0
0,57192;0,02057;0,0215;0,05741;0,0594;0,58419;0,56789;0,40131;0,39215;0,54361;0,55039;0,38281;0,40194;0,58361;0,56661;0,57529;0,57595;0,56889;0,56894;0
0,56761;0,01824;0,0206;0,04884;0,0574;0,58153;0,58419;0,40709;0,40131;0,52875;0,54361;0,38185;0,38281;0,58669;0,58361;0,57399;0,57529;0,56828;0,56889;0
0,57131;0,02166;0,0182;0,02827;0,0488;0,59217;0,58153;0,41387;0,40709;0,55698;0,52875;0,39886;0,38185;0,59031;0,58669;0,57267;0,57399;0,56907;0,56828;0
0,57487;0,03103;0,0217;0,02125;0,0283;0,60115;0,59217;0,41167;0,41387;0,59250;0,55698;0,45661;0,39886;0,59660;0,59031;0,57215;0,57267;0,57062;0,56907;0
0,57377;0,02677;0,0310;0,02056;0,0213;0,58585;0,60115;0,39275;0,41167;0,59911;0,59250;0,46411;0,45661;0,59285;0,59660;0,57243;0,57215;0,57190;0,57062;0
0,56146;0,05716;0,0268;0,02233;0,0206;0,56423;0,58585;0,38140;0,39275;0,55272;0,59911;0,40989;0,46411;0,57022;0,59285;0,57233;0,57243;0,56980;0,57190;0
0,54497;0,13859;0,0572;0,04677;0,0223;0,50970;0,56423;0,34240;0,38140;0,53822;0,55272;0,41100;0,40989;0,50904;0,57022;0,57069;0,57233;0,56528;0,56980;0
0,54633;0,15972;0,1386;0,06216;0,0468;0,50374;0,50970;0,33347;0,34240;0,54375;0,53822;0,41555;0,41100;0,48748;0,50904;0,56952;0,57069;0,56028;0,56528;0
0,53698;0,16396;0,1597;0,08422;0,0622;0,48146;0,50374;0,32927;0,33347;0,50868;0,54375;0,37379;0,41555;0,48440;0,48748;0,56798;0,56952;0,55270;0,56028;0
0,52812;0,13682;0,1640;0,10790;0,0842;0,49069;0,48146;0,34771;0,32927;0,48955;0,50868;0,35608;0,37379;0,49967;0,48440;0,56544;0,56798;0,54357;0,55270;0
0,53008;0,09032;0,1368;0,12128;0,1079;0,54055;0,49069;0,41026;0,34771;0,49953;0,48955;0,37084;0,35608;0,52872;0,49967;0,56290;0,56544;0,53730;0,54357;0
0,51544;0,12584;0,0903;0,14611;0,1213;0,49725;0,54055;0,38786;0,41026;0,47739;0,49953;0,36752;0,37084;0,50623;0,52872;0,55981;0,56290;0,53139;0,53730;0
0,51077;0,11930;0,1258;0,16879;0,1461;0,50986;0,49725;0,40881;0,38786;0,46719;0,47739;0,36296;0,36752;0,51011;0,50623;0,55658;0,55981;0,52428;0,53139;0
0,51114;0,10192;0,1193;0,18401;0,1688;0,53483;0,50986;0,41825;0,40881;0,46782;0,46719;0,36879;0,36296;0,52296;0,51011;0,55330;0,55658;0,51911;0,52428;0
0,51876;0,08551;0,1019;0,18884;0,1840;0,55018;0,53483;0,39753;0,41825;0,48864;0,46782;0,38393;0,36879;0,55161;0,52296;0,55041;0,55330;0,51724;0,51911;1
0,51606;0,03402;0,0855;0,19420;0,1888;0,58253;0,55018;0,44293;0,39753;0,48651;0,48864;0,38602;0,38393;0,59098;0,55161;0,54761;0,55041;0,51443;0,51724;1
0,52061;0,04566;0,0340;0,19488;0,1942;0,60758;0,58253;0,45037;0,44293;0,50011;0,48651;0,40553;0,38602;0,60771;0,59098;0,54510;0,54761;0,51547;0,51443;1
0,52369;0,04943;0,0457;0,19360;0,1949;0,61493;0,60758;0,43977;0,45037;0,50586;0,50011;0,40555;0,40553;0,61026;0,60771;0,54292;0,54510;0,51805;0,51547;1
0,51864;0,02719;0,0494;0,19250;0,1936;0,58053;0,61493;0,40994;0,43977;0,49670;0,50586;0,40357;0,40555;0,58897;0,61026;0,54049;0,54292;0,51955;0,51805;1
0,52123;0,02768;0,0272;0,18801;0,1925;0,59488;0,58053;0,39915;0,40994;0,49332;0,49670;0,40617;0,40357;0,59004;0,58897;0,53819;0,54049;0,52004;0,51955;1
0,52147;0,01557;0,0277;0,17799;0,1880;0,58320;0,59488;0,37717;0,39915;0,50117;0,49332;0,42356;0,40617;0,58013;0,59004;0,53567;0,53819;0,52113;0,52004;1
0,52492;0,02261;0,0156;0,16733;0,1780;0,58420;0,58320;0,37338;0,37717;0,50077;0,50117;0,40165;0,42356;0,58669;0,58013;0,53353;0,53567;0,52199;0,52113;1
0,52110;0,02050;0,0226;0,15127;0,1673;0,58754;0,58420;0,39595;0,37338;0,48802;0,50077;0,36480;0,40165;0,59031;0,58669;0,53102;0,53353;0,52147;0,52199;1
0,52602;0,02164;0,0205;0,12503;0,1513;0,59388;0,58754;0,39115;0,39595;0,49844;0,48802;0,36774;0,36480;0,59098;0,59031;0,52858;0,53102;0,52295;0,52147;1
0,52996;0,03651;0,0216;0,09079;0,1250;0,60389;0,59388;0,40414;0,39115;0,52648;0,49844;0,42461;0,36774;0,60062;0,59098;0,52639;0,52858;0,52470;0,52295;1
0,52996;0,03765;0,0365;0,06430;0,0908;0,59454;0,60389;0,39795;0,40414;0,55499;0,52648;0,45757;0,42461;0,60155;0,60062;0,52481;0,52639;0,52639;0,52470;1
0,52812;0,03717;0,0377;0,05377;0,0643;0,59988;0,59454;0,39915;0,39795;0,54945;0,55499;0,44908;0,45757;0,60048;0,60155;0,52397;0,52481;0,52703;0,52639;1
0,52762;0,01397;0,0372;0,03836;0,0538;0,58520;0,59988;0,38656;0,39915;0,56479;0,54945;0,48778;0,44908;0,58241;0,60048;0,52303;0,52397;0,52834;0,52703;1
0,52664;0,01165;0,0140;0,03154;0,0384;0,57186;0,58520;0,37259;0,38656;0,57845;0,56479;0,51300;0,48778;0,57116;0,58241;0,52252;0,52303;0,52846;0,52834;1
0,52393;0,02021;0,0117;0,03036;0,0315;0,56452;0,57186;0,37379;0,37259;0,57033;0,57845;0,49908;0,51300;0,56621;0,57116;0,52231;0,52252;0,52725;0,52846;1
0,51692;0,04774;0,0202;0,02874;0,0304;0,55051;0,56452;0,36221;0,37379;0,58357;0,57033;0,52633;0,49908;0,55255;0,56621;0,52165;0,52231;0,52465;0,52725;1
0,52147;0,04427;0,0477;0,02706;0,0287;0,56418;0,55051;0,37918;0,36221;0,59961;0,58357;0,54654;0,52633;0,55697;0,55255;0,52195;0,52165;0,52332;0,52465;1
0,53304;0,06377;0,0443;0,02590;0,0271;0,59821;0,56418;0,40754;0,37918;0,61906;0,59961;0,56100;0,54654;0,59218;0,55697;0,52307;0,52195;0,52440;0,52332;1
0,53476;0,08252;0,0638;0,02442;0,0259;0,61022;0,59821;0,41913;0,40754;0,60878;0,61906;0,53701;0,56100;0,62204;0,59218;0,52425;0,52307;0,52602;0,52440;1
0,53328;0,08813;0,0825;0,02623;0,0244;0,62526;0,61022;0,43655;0,41913;0,61093;0,60878;0,54031;0,53701;0,63101;0,62204;0,52497;0,52425;0,52789;0,52602;1
0,53882;0,06905;0,0881;0,02982;0,0262;0,62792;0,62526;0,42993;0,43655;0,61263;0,61093;0,53111;0,54031;0,61896;0,63101;0,52611;0,52497;0,53228;0,52789;1
0,53747;0,02428;0,0691;0,03311;0,0298;0,59287;0,62792;0,38856;0,42993;0,60493;0,61263;0,52077;0,53111;0,59499;0,61896;0,52695;0,52611;0,53547;0,53228;1
0,54005;0,02705;0,0243;0,03842;0,0331;0,59520;0,59287;0,38277;0,38856;0,61818;0,60493;0,53801;0,52077;0,59700;0,59499;0,52777;0,52695;0,53688;0,53547;1
0,53944;0,02585;0,0270;0,03949;0,0384;0,59753;0,59520;0,37518;0,38277;0,61262;0,61818;0,53635;0,53801;0,59566;0,59700;0,52881;0,52777;0,53781;0,53688;1
0,53390;0,02291;0,0258;0,03813;0,0395;0,56753;0,59753;0,35565;0,37518;0,60258;0,61262;0,52258;0,53635;0,57237;0,59566;0,52945;0,52881;0,53794;0,53781;1
0,53796;0,02236;0,0229;0,03797;0,0381;0,58220;0,56753;0,38537;0,35565;0,60365;0,60258;0,52371;0,52258;0,57531;0,57237;0,53027;0,52945;0,53776;0,53794;1
0,53673;0,02288;0,0224;0,03818;0,0380;0,57186;0,58220;0,37779;0,38537;0,60814;0,60365;0,53699;0,52371;0,57210;0,57531;0,53086;0,53027;0,53762;0,53776;1
0,53316;0,02536;0,0229;0,03472;0,0382;0,56386;0,57186;0,37161;0,37779;0,59339;0,60814;0,51763;0,53699;0,57036;0,57210;0,53146;0,53086;0,53624;0,53762;1
0,53291;0,02088;0,0254;0,03361;0,0347;0,57819;0,56386;0,39814;0,37161;0,58613;0,59339;0,49046;0,51763;0,57357;0,57036;0,53181;0,53146;0,53493;0,53624;1
0,53464;0,02018;0,0209;0,03374;0,0336;0,57186;0,57819;0,38557;0,39814;0,58912;0,58613;0,47086;0,49046;0,56955;0,57357;0,53204;0,53181;0,53508;0,53493;1
0,53328;0,01306;0,0202;0,03362;0,0337;0,57153;0,57186;0,39156;0,38557;0,58998;0,58912;0,47577;0,47086;0,57504;0,56955;0,53221;0,53204;0,53415;0,53508;1
0,53501;0,00569;0,0131;0,03320;0,0336;0,58586;0,57153;0,40493;0,39156;0,59382;0,58998;0,46694;0,47577;0,58535;0,57504;0,53255;0,53221;0,53380;0,53415;1
0,53205;0,00885;0,0057;0,03224;0,0332;0,57853;0,58586;0,39196;0,40493;0,59040;0,59382;0,45386;0,46694;0,57946;0,58535;0,53277;0,53255;0,53358;0,53380;1
0,52885;0,02325;0,0089;0,03137;0,0322;0,56519;0,57853;0,38776;0,39196;0,58955;0,59040;0,45942;0,45386;0,56701;0,57946;0,53288;0,53277;0,53277;0,53358;1
0,52750;0,03047;0,0232;0,02932;0,0314;0,56519;0,56519;0,38796;0,38776;0,59939;0,58955;0,45681;0,45942;0,56165;0,56701;0,53306;0,53288;0,53134;0,53277;1
0,51840;0,06697;0,0305;0,02743;0,0293;0,53585;0,56519;0,36182;0,38796;0,57567;0,59939;0,42641;0,45681;0,53983;0,56165;0,53314;0,53306;0,52836;0,53134;1
0,51163;0,09165;0,0670;0,03950;0,0274;0,52551;0,53585;0,36001;0,36182;0,54387;0,57567;0,38727;0,42641;0,52510;0,53983;0,53264;0,53314;0,52369;0,52836;1
0,51569;0,08091;0,0917;0,04811;0,0395;0,54517;0,52551;0,37977;0,36001;0,54793;0,54387;0,39820;0,38727;0,53501;0,52510;0,53178;0,53264;0,52041;0,52369;1
0,52578;0,07196;0,0809;0,04879;0,0481;0,57619;0,54517;0,39835;0,37977;0,56799;0,54793;0,41190;0,39820;0,57424;0,53501;0,53133;0,53178;0,51980;0,52041;1
0,52098;0,05615;0,0720;0,05155;0,0488;0,58787;0,57619;0,42294;0,39835;0,55007;0,56799;0,39691;0,41190;0,60195;0,57424;0,53071;0,53133;0,51849;0,51980;1
0,52689;0,06969;0,0561;0,04988;0,0515;0,62227;0,58787;0,44978;0,42294;0,56266;0,55007;0,41240;0,39691;0,61990;0,60195;0,53012;0,53071;0,52019;0,51849;1
0,53636;0,08298;0,0697;0,04944;0,0499;0,63695;0,62227;0,44676;0,44978;0,57461;0,56266;0,41142;0,41240;0,62713;0,61990;0,53006;0,53012;0,52514;0,52019;1
0,52984;0,05992;0,0830;0,04632;0,0494;0,59187;0,63695;0,40115;0,44676;0,56437;0,57461;0,40783;0,41142;0,60651;0,62713;0,52955;0,53006;0,52797;0,52514;1
0,53168;0,06043;0,0599;0,04332;0,0463;0,60990;0,59187;0,40494;0,40115;0,57717;0,56437;0,42528;0,40783;0,60744;0,60651;0,52916;0,52955;0,52915;0,52797;1
0,53156;0,03432;0,0604;0,04278;0,0433;0,59354;0,60990;0,37457;0,40494;0,56991;0,57717;0,41892;0,42528;0,58602;0,60744;0,52905;0,52916;0,53127;0,52915;1
0,52922;0,02691;0,0343;0,04005;0,0428;0,56153;0,59354;0,34667;0,37457;0,56799;0,56991;0,41403;0,41892;0,56728;0,58602;0,52861;0,52905;0,53173;0,53127;1
0,52824;0,01194;0,0269;0,03767;0,0400;0,57653;0,56153;0,38257;0,34667;0,57247;0,56799;0,42871;0,41403;0,57478;0,56728;0,52818;0,52861;0,53011;0,53173;1
0,53624;0,03027;0,0119;0,03904;0,0377;0,59320;0,57653;0,38177;0,38257;0,58677;0,57247;0,44520;0,42871;0,58723;0,57478;0,52834;0,52818;0,53139;0,53011;1
0,54079;0,05498;0,0303;0,04335;0,0390;0,60587;0,59320;0,39914;0,38177;0,59168;0,58677;0,44667;0,44520;0,60865;0,58723;0,52873;0,52834;0,53321;0,53139;1
0,53451;0,05422;0,0550;0,04331;0,0434;0,59520;0,60587;0,41193;0,39914;0,58314;0,59168;0,43948;0,44667;0,60611;0,60865;0,52873;0,52873;0,53380;0,53321;1
0,53673;0,04725;0,0542;0,04465;0,0433;0,60388;0,59520;0,40813;0,41193;0,58400;0,58314;0,43720;0,43948;0,59754;0,60611;0,52890;0,52873;0,53530;0,53380;1
0,53870;0,02249;0,0473;0,04644;0,0447;0,58753;0,60388;0,38836;0,40813;0,59253;0,58400;0,44634;0,43720;0,58187;0,59754;0,52908;0,52890;0,53739;0,53530;1
0,53575;0,02327;0,0225;0,04749;0,0464;0,56720;0,58753;0,36862;0,38836;0,59296;0,59253;0,44732;0,44634;0,57451;0,58187;0,52927;0,52908;0,53730;0,53739;1
0,53464;0,01459;0,0233;0,04830;0,0475;0,58120;0,56720;0,38337;0,36862;0,59339;0,59296;0,44013;0,44732;0,58013;0,57451;0,52956;0,52927;0,53606;0,53730;1
0,53550;0,01260;0,0146;0,04912;0,0483;0,57753;0,58120;0,37599;0,38337;0,61071;0,59339;0,47153;0,44013;0,57384;0,58013;0,52996;0,52956;0,53626;0,53606;1
0,53095;0,02674;0,0126;0,04488;0,0491;0,55986;0,57753;0,37520;0,37599;0,61457;0,61071;0,49890;0,47153;0,56380;0,57384;0,53058;0,52996;0,53511;0,53626;1
0,53611;0,01897;0,0267;0,03259;0,0449;0,58186;0,55986;0,40054;0,37520;0,61648;0,61457;0,49725;0,49890;0,57772;0,56380;0,53181;0,53058;0,53459;0,53511;1
0,54005;0,03223;0,0190;0,02337;0,0326;0,59553;0,58186;0,40034;0,40054;0,60578;0,61648;0,47365;0,49725;0,59339;0,57772;0,53303;0,53181;0,53545;0,53459;1
0,53759;0,03318;0,0322;0,02157;0,0234;0,58653;0,59553;0,39715;0,40034;0,60985;0,60578;0,49051;0,47365;0,59539;0,59339;0,53362;0,53303;0,53604;0,53545;1
0,52922;0,04710;0,0332;0,01406;0,0216;0,57619;0,58653;0,40154;0,39715;0,58507;0,60985;0,46187;0,49051;0,57879;0,59539;0,53403;0,53362;0,53479;0,53604;1
0,53008;0,04932;0,0471;0,01192;0,0141;0,56453;0,57619;0,38138;0,40154;0,57013;0,58507;0,44128;0,46187;0,55603;0,57879;0,53419;0,53403;0,53461;0,53479;1
0,53870;0,05314;0,0493;0,01285;0,0119;0,57720;0,56453;0,38078;0,38138;0,59638;0,57013;0,46923;0,44128;0,56982;0,55603;0,53431;0,53419;0,53513;0,53461;1
0,54547;0,07183;0,0531;0,01798;0,0128;0,60220;0,57720;0,40113;0,38078;0,60492;0,59638;0,46595;0,46923;0,60838;0,56982;0,53509;0,53431;0,53621;0,53513;1
0,53661;0,07141;0,0718;0,01743;0,0180;0,60087;0,60220;0,40653;0,40113;0,58976;0,60492;0,45991;0,46595;0,61374;0,60838;0,53533;0,53509;0,53602;0,53621;1
0,54670;0,07288;0,0714;0,02255;0,0174;0,62589;0,60087;0,42851;0,40653;0,61132;0,58976;0,47789;0,45991;0,61481;0,61374;0,53609;0,53533;0,53951;0,53602;1
0,55063;0,06160;0,0729;0,02873;0,0226;0,61319;0,62589;0,41331;0,42851;0,61987;0,61132;0,48099;0,47789;0,60825;0,61481;0,53716;0,53609;0,54362;0,53951;1
0,55113;0,06191;0,0616;0,03227;0,0287;0,59619;0,61319;0,38816;0,41331;0,60683;0,61987;0,46006;0,48099;0,60852;0,60825;0,53830;0,53716;0,54611;0,54362;1
0,55543;0,07667;0,0619;0,04181;0,0323;0,63187;0,59619;0,41030;0,38816;0,60639;0,60683;0,45597;0,46006;0,62672;0,60852;0,53926;0,53830;0,54810;0,54611;1
0,55309;0,03195;0,0767;0,04747;0,0418;0,59818;0,63187;0,37519;0,41030;0,61323;0,60639;0,46774;0,45597;0,60008;0,62672;0,53988;0,53926;0,55140;0,54810;1
0,55014;0,01982;0,0319;0,04937;0,0475;0,57953;0,59818;0,37162;0,37519;0,60427;0,61323;0,46022;0,46774;0,58201;0,60008;0,54066;0,53988;0,55209;0,55140;1
0,54879;0,02467;0,0198;0,05062;0,0494;0,57453;0,57953;0,37880;0,37162;0,59850;0,60427;0,44928;0,46022;0,57009;0,58201;0,54126;0,54066;0,55172;0,55209;1
0,54953;0,02677;0,0247;0,05221;0,0506;0,56488;0,57453;0,35171;0,37880;0,60491;0,59850;0,45385;0,44928;0,56340;0,57009;0,54181;0,54126;0,55140;0,55172;1
0,54928;0,01439;0,0268;0,05249;0,0522;0,57054;0,56488;0,37521;0,35171;0,60640;0,60491;0,45466;0,45385;0,57196;0,56340;0,54248;0,54181;0,55017;0,55140;1
0,55937;0,04611;0,0144;0,05770;0,0525;0,60584;0,57054;0,40751;0,37521;0,62241;0,60640;0,45365;0,45466;0,60155;0,57196;0,54372;0,54248;0,55142;0,55017;1
0,56835;0,09400;0,0461;0,06950;0,0577;0,63382;0,60584;0,42726;0,40751;0,64590;0,62241;0,46865;0,45365;0,63422;0,60155;0,54536;0,54372;0,55506;0,55142;1
0,57081;0,11108;0,0940;0,07737;0,0695;0,63848;0,63382;0,43584;0,42726;0,64118;0,64590;0,46359;0,46865;0,64801;0,63422;0,54735;0,54536;0,55947;0,55506;1
0,57303;0,10742;0,1111;0,08667;0,0774;0,64514;0,63848;0,43643;0,43584;0,63818;0,64118;0,46948;0,46359;0,64507;0,64801;0,54920;0,54735;0,56417;0,55947;1
0,57352;0,06102;0,1074;0,09500;0,0867;0,61913;0,64514;0,39971;0,43643;0,64331;0,63818;0,47029;0,46948;0,61682;0,64507;0,55087;0,54920;0,56902;0,56417;1
0,57241;0,01883;0,0610;0,09897;0,0950;0,59184;0,61913;0,36666;0,39971;0,65594;0,64331;0,49894;0,47029;0,59272;0,61682;0,55261;0,55087;0,57163;0,56902;1
0,58939;0,08261;0,0188;0,10928;0,0990;0,63107;0,59184;0,38733;0,36666;0,68390;0,65594;0,53182;0,49894;0,62070;0,59272;0,55562;0,55261;0,57583;0,57163;1
0,59013;0,10043;0,0826;0,11485;0,1093;0,62708;0,63107;0,38096;0,38733;0,67019;0,68390;0,50116;0,53182;0,63543;0,62070;0,55863;0,55562;0,57970;0,57583;1
0,59678;0,11965;0,1004;0,12778;0,1148;0,64370;0,62708;0,40645;0,38096;0,66993;0,67019;0,49441;0,50116;0,65082;0,63543;0,56153;0,55863;0,58445;0,57970;1
0,60441;0,13079;0,1197;0,14620;0,1278;0,66731;0,64370;0,43693;0,40645;0,69858;0,66993;0,52796;0,49441;0,65859;0,65082;0,56448;0,56153;0,59062;0,58445;1
0,60564;0,08263;0,1308;0,15441;0,1462;0,62470;0,66731;0,38794;0,43693;0,68314;0,69858;0,49960;0,52796;0,63181;0,65859;0,56793;0,56448;0,59727;0,59062;1
0,61265;0,09431;0,0826;0,16949;0,1544;0,64163;0,62470;0,40046;0,38794;0,68844;0,68314;0,49710;0,49960;0,63958;0,63181;0,57123;0,56793;0,60192;0,59727;1
0,61326;0,07250;0,0943;0,18158;0,1695;0,62534;0,64163;0,38078;0,40046;0,68865;0,68844;0,50726;0,49710;0,62579;0,63958;0,57436;0,57123;0,60655;0,60192;1
0,62446;0,08655;0,0725;0,19831;0,1816;0,63493;0,62534;0,37242;0,38078;0,70055;0,68865;0,51669;0,50726;0,63288;0,62579;0,57802;0,57436;0,61208;0,60655;1
0,62655;0,09551;0,0865;0,21287;0,1983;0,63725;0,63493;0,39926;0,37242;0,70824;0,70055;0,51732;0,51669;0,63931;0,63288;0,58158;0,57802;0,61651;0,61208;1
0,63775;0,11443;0,0955;0,22987;0,2129;0,64849;0,63725;0,39586;0,39926;0,73278;0,70824;0,54296;0,51732;0,65002;0,63931;0,58581;0,58158;0,62294;0,61651;1
0,64858;0,14968;0,1144;0,24731;0,2299;0,67600;0,64849;0,42205;0,39586;0,75390;0,73278;0,56354;0,54296;0,67225;0,65002;0,59073;0,58581;0,63012;0,62294;1
0,65190;0,13768;0,1497;0,25831;0,2473;0,65472;0,67600;0,40359;0,42205;0,75837;0,75390;0,56203;0,56354;0,66461;0,67225;0,59589;0,59073;0,63785;0,63012;1
0,65042;0,11839;0,1377;0,26064;0,2583;0,64511;0,65472;0,39646;0,40359;0,75624;0,75837;0,55925;0,56203;0,64828;0,66461;0,60094;0,59589;0,64304;0,63785;1
0,64046;0,06733;0,1184;0,24919;0,2606;0,58814;0,64511;0,35569;0,39646;0,72139;0,75624;0,52033;0,55925;0,58883;0,64828;0,60549;0,60094;0,64582;0,64304;1
